date,open,high,low,close,volume,log_close,log_returns,RV_5,RV_10,RV_20,RV_30,is_tet_period,day_of_week,is_monday,is_friday,is_month_end
2017-11-10,42.54,42.68,41.87,42.54,147190,3.750444809772091,-0.0032856166614614324,0.027562613802432682,0.02887866341503383,0.021565938595682226,0.019098776819112023,0,4,0,1,0
2017-11-13,42.17,42.17,39.6,40.63,580360,3.7045067099996354,-0.045938099772455665,0.028841813970645707,0.03133675028155919,0.023639936366071923,0.02050326800884698,0,0,1,0,0
2017-11-14,40.33,41.07,39.67,40.55,462250,3.702535780561422,-0.001970929438213531,0.026708526144401234,0.031461713523151164,0.023044999611834597,0.019920706215922367,0,1,0,0,0
2017-11-15,40.85,42.17,40.77,41.73,445550,3.731220294603461,0.02868451404203931,0.02938748131108133,0.033795538413496716,0.023968556422221003,0.020712811975325405,0,2,0,0,0
2017-11-16,41.73,42.17,41.65,41.95,260240,3.7364784329132155,0.005258138309754301,0.02699959239797836,0.026010264682412517,0.023904530984006706,0.0204718840158086,0,3,0,0,0
2017-11-17,41.8,41.8,40.77,40.77,486410,3.707946516831162,-0.02853191608205341,0.02922966041797995,0.027437016368099032,0.02443205496675061,0.020967277369762567,0,4,0,1,0
2017-11-20,41.29,42.24,41.29,42.09,578810,3.7398101827824792,0.03186366595131718,0.024669973308799595,0.02543278799499,0.02579734136634023,0.021910521399669466,0,0,1,0,0
2017-11-21,42.39,45.03,42.39,44.37,1242580,3.792563565390818,0.05275338260833884,0.030990852585267376,0.029347116360820866,0.028772190228028405,0.02402021079129659,0,1,0,0,0
2017-11-22,44.37,45.76,44.0,45.4,536080,3.8155121050473024,0.022948539656484357,0.030600426668029885,0.029647093938695593,0.02928355071445746,0.024405791436565127,0,2,0,0,0
2017-11-23,45.4,45.47,44.3,44.37,569880,3.792563565390818,-0.022948539656484357,0.03548395886705947,0.03071407695921336,0.029717947397089113,0.024623892939097926,0,3,0,0,0
2017-11-24,44.37,44.44,43.34,44.15,485810,3.787592927049969,-0.004970638340849209,0.030031153168736346,0.030762360995534265,0.029616427478462663,0.02463909975352188,0,4,0,1,0
2017-11-27,44.0,45.25,43.64,44.74,599940,3.8008679560619836,0.013275029012014716,0.028685857258269862,0.025368993231462928,0.029746572295424982,0.024765095414089527,0,0,1,0,1
2017-11-28,44.74,44.81,43.86,44.08,387960,3.786006164844659,-0.014861791217324782,0.01914730740416663,0.02633350021586099,0.029788315557792523,0.02467146546885187,0,1,0,0,1
